url,name,birth,death
http://www.phil.muni.cz/fil/scf/komplet/vojtbl.html,Vojtěch Bludův,* 14. století,
http://www.phil.muni.cz/fil/scf/komplet/vojtzj.html,Vojtěch Raňkův z Ježova,* ok. 1320,† 15. 8. 1388
http://www.phil.muni.cz/fil/scf/komplet/vojtek.html,František Vojtek,* 4. 10. 1911 Tovačov,† 22. 7. 1981 Věrovany
http://www.phil.muni.cz/fil/scf/komplet/volkmn.html,Fridolin Wilhelm Volkmann,* 1821 Praha,† 13. 1. 1877 Praha
http://www.phil.muni.cz/fil/scf/komplet/vopnka.html,Petr Vopěnka,* 16. 5. 1935 Praha,† 20. 3. 2015
http://www.phil.muni.cz/fil/scf/komplet/vorovk.html,Karel Vorovka,* 3. 2. 1879 Praha,† 15. 1. 1929 Praha
http://www.phil.muni.cz/fil/scf/komplet/votka.html,Jan Votka,* 1825 Lysá nad Labem,† 1899 Praha
http://www.phil.muni.cz/fil/scf/komplet/vrana.html,Karel Vrána,* 24. 8. 1925 Zahrádka u Ledče n. Sázavou,† 11. 12. 2004 Říčany u Prahy
http://www.phil.muni.cz/fil/scf/komplet/vrben.html,Bohuslav Vrbenský,* 30. 3. 1882 Opočnice u Poděbrad,† 25. 11. 1944 Moskva
http://www.phil.muni.cz/fil/scf/komplet/vrttko.html,Antonín Jaroslav Vrťátko,* 1815,† 1892
http://www.phil.muni.cz/fil/scf/komplet/vychpa.html,Pavel Josef Vychodil,* 18. 4. 1862 Přemyslovice u Prostějova,† 7. 4. 1938 Brno
http://www.phil.muni.cz/fil/scf/komplet/vyskkp.html,Jan Kapistrán Vyskočil,* 27. 8. 1886 Postoupky u Kroměříže,† 9. 2. 1956 Praha
http://www.phil.muni.cz/fil/scf/komplet/vyskoc.html,Josef Vyskočil,* 28. 6. 1922 Most,† 20. 2. 1992 Praha
http://www.phil.muni.cz/fil/scf/komplet/wagner.html,Ján Alojz Wagner,* 30. 7. 1864 Slovenské Pravno,† 18. 10. 1930 Bratislava
http://www.phil.muni.cz/fil/scf/komplet/wald.html,František Wald,* 9. 1. 1861 Brandýsek u Slaného,† 19. 10. 1930 Ostrava
http://www.phil.muni.cz/fil/scf/komplet/walpr.html,Antonín Ignác Walprecht,* 8. 11. 1692 Libořice,† 15. 4. 1747 Rastatt
http://www.phil.muni.cz/fil/scf/komplet/weinb.html,Ota Weinberger,* 20. 4. 1919 Brno,† 30. 1. 2009
http://www.phil.muni.cz/fil/scf/komplet/wltsch.html,Felix Weltsch,* 6. 10. 1884 Praha,† 9. 11. 1964 Jeruzalém
http://www.phil.muni.cz/fil/scf/komplet/wern.html,Karel Werner,* 12. 1. 1925 Jemnice,† 26. 11. 2019
http://www.phil.muni.cz/fil/scf/komplet/werst.html,Jaroslav Werstadt,* 21. 3. 1888 Plzeň,† 8. 1. 1970 Praha
http://www.phil.muni.cz/fil/scf/komplet/werthm.html,Max Wertheimer,* 15. 4. 1880 Praha,† 12. 10. 1943 New York
http://www.phil.muni.cz/fil/scf/komplet/weyr.html,František Weyr,* 25. 4. 1879 Vídeň,† 29. 6. 1951 Brno
http://www.phil.muni.cz/fil/scf/komplet/wilman.html,Otto Philip August Willmann,* 24. 4. 1839 Lešno,† 1. 7. 1920 Litoměřice
http://www.phil.muni.cz/fil/scf/komplet/winter.html,Eduard Winter,* 16. 9. 1896 Hradec u Liberce,† 3. 3. 1982 Berlín
http://www.phil.muni.cz/fil/scf/komplet/wintrn.html,Josef Winternitz,* 18. 2. 1896 Oxford,† 21. 3. 1952 Londýn
http://www.phil.muni.cz/fil/scf/komplet/zaba.html,Gustav Zába,* 31. 7. 1854 Litomyšl,† 17. 10. 1924 Praha
http://www.phil.muni.cz/fil/scf/komplet/zahrad.html,Vincenc Zahradník,* 29. 12. 1790 Mladá Boleslav,"† 31. 8. 1836 Křešice, okr. Litoměřice"
http://www.phil.muni.cz/fil/scf/komplet/zala.html,Boris Zala,* 9. 12. 1954 Zlaté Moravce,
http://www.phil.muni.cz/fil/scf/komplet/zatka.html,Vlastimil Zátka,* 21. 10. 1946 Praha,
http://www.phil.muni.cz/fil/scf/komplet/zboril.html,Blahoslav Zbořil,* 21. 5. 1901 Valašské Meziříčí,† 18. 1. 1982 Brno
http://www.phil.muni.cz/fil/scf/komplet/zdenla.html,Zdeněk z Labouně,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/zdislv.html,Zdislav ze Zvířetic,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/zeleny.html,Jindřich Zelený,"* 13. 11. 1922 Bítovany, okr. Chrudim",† 11. 9. 1997 Praha
http://www.phil.muni.cz/fil/scf/komplet/zeman.html,Jiří Zeman,* 5. 9. 1926 Tábor,
http://www.phil.muni.cz/fil/scf/komplet/zenger.html,Karel Václav Bedřich Zenger,* 17. 12. 1830 Chomutov,† 22. 1. 1908 Praha
http://www.phil.muni.cz/fil/scf/komplet/zigo.html,Milan Zigo,* 4. 9. 1934 Fiľakovo,† 11. 11. 2017
http://www.phil.muni.cz/fil/scf/komplet/zich.html,Otakar Zich,* 25. 3. 1879 Městec Králové,† 9. 7. 1934 Praha
http://www.phil.muni.cz/fil/scf/komplet/zichml.html,Otakar Zich jr.,* 26. 5. 1908 Praha,† 5. 3. 1984 Praha
http://www.phil.muni.cz/fil/scf/komplet/zikmdp.html,Zikmund z Prahy,* 14.–15. století,
http://www.phil.muni.cz/fil/scf/komplet/zimerm.html,Michal Zimmermann,* 21. 11. 1887 Kutaisi (Gruzie),† 29. 5. 1935 Brno
http://www.phil.muni.cz/fil/scf/komplet/zimanr.html,Robert von Zimmermann,* 2. 11. 1824 Praha,† 1. 9. 1898 Vídeň
http://www.phil.muni.cz/fil/scf/komplet/znoj.html,Milan Znoj,* 19. 12. 1952 České Budějovice,
http://www.phil.muni.cz/fil/scf/komplet/zouhrj.html,Jan Zouhar,* 16. 6. 1949 Brno,
http://www.phil.muni.cz/fil/scf/komplet/zumr.html,Josef Zumr,* 19. 3. 1928 Úmyslovice u Poděbrad,
http://www.phil.muni.cz/fil/scf/komplet/zuska.html,Vlastimil Zuska,* 5. 5. 1951 Praha,
http://www.phil.muni.cz/fil/scf/komplet/zverin.html,Josef Zvěřina,* 3. 5. 1913 Střítež u Třebíče,† 18. 8. 1990 Netunno (Itálie)
http://www.phil.muni.cz/fil/scf/komplet/zykmnd.html,Václav Zykmund,* 18. 6. 1914 Praha,† 10. 5. 1984 Brno
http://www.phil.muni.cz/fil/scf/komplet/zilka.html,František Žilka,"* 1. 6. 1871 Dolní Rozsíčka, okr. Žďár n. Sázavou",† 9. 2. 1944 Praha
